./instances/ruiz/json/n20m2-01.json,620,620,620,613,613,613,610,610,610
./instances/ruiz/json/n20m2-02.json,637,637,640,631,631,631,631,631,631
./instances/ruiz/json/n20m2-03.json,576,576,576,568,568,568,568,568,568
./instances/ruiz/json/n20m2-04.json,537,537,538,530,530,530,523,523,523
./instances/ruiz/json/n20m2-05.json,381,381,388,374,374,374,374,374,374
./instances/ruiz/json/n20m2-06.json,323,323,322,323,323,323,323,323,323
./instances/ruiz/json/n20m2-07.json,462,465,464,459,459,459,459,459,459
./instances/ruiz/json/n20m2-08.json,387,387,390,388,388,388,388,387,388
./instances/ruiz/json/n20m4-01.json,659,659,647,645,645,645,645,645,645
./instances/ruiz/json/n20m4-02.json,716,716,716,693,693,693,692,692,692
./instances/ruiz/json/n20m4-03.json,547,547,547,540,540,540,538,538,538
./instances/ruiz/json/n20m4-04.json,652,652,638,630,630,630,625,625,625
./instances/ruiz/json/n20m4-05.json,634,634,634,625,625,625,625,625,625
./instances/ruiz/json/n20m4-06.json,370,372,347,345,345,345,344,344,344
./instances/ruiz/json/n20m4-07.json,314,314,317,305,305,305,305,305,305
./instances/ruiz/json/n20m4-08.json,409,409,409,411,411,411,411,411,409
./instances/ruiz/json/n20m8-01.json,974,974,974,954,954,954,954,954,954
./instances/ruiz/json/n20m8-02.json,948,948,948,912,912,912,912,912,912
./instances/ruiz/json/n20m8-03.json,846,846,846,835,835,835,835,835,835
./instances/ruiz/json/n20m8-04.json,823,823,823,811,811,811,811,811,811
./instances/ruiz/json/n20m8-05.json,948,949,941,915,915,915,915,915,915
./instances/ruiz/json/n20m8-06.json,585,571,586,571,586,586,555,555,555
./instances/ruiz/json/n20m8-07.json,608,608,608,599,599,599,599,599,599
./instances/ruiz/json/n20m8-08.json,583,583,589,564,564,564,564,564,564
./instances/ruiz/json/n50m2-01.json,1167,1170,1170,1135,1135,1135,1135,1135,1135
./instances/ruiz/json/n50m2-02.json,1250,1254,1253,1250,1256,1252,1224,1224,1222
./instances/ruiz/json/n50m2-03.json,1277,1277,1270,1270,1271,1272,1257,1257,1257
./instances/ruiz/json/n50m2-04.json,1254,1258,1258,1258,1258,1258,1238,1238,1238
