./instances/ruiz/json/n20m2-01.json,622,619,618,612,632,624,619,618,632,624,619,618,632,624,619,618,632,624,619,618
./instances/ruiz/json/n20m2-02.json,636,633,631,627,639,639,631,634,639,639,631,634,639,639,631,634,639,639,631,634
./instances/ruiz/json/n20m2-03.json,576,576,571,576,575,575,576,576,575,575,576,576,575,575,576,576,575,575,576,576
./instances/ruiz/json/n20m2-04.json,530,532,532,531,540,540,534,534,540,540,534,534,540,540,534,534,540,540,534,534
./instances/ruiz/json/n20m2-05.json,379,379,379,385,392,383,385,385,392,383,385,385,392,383,385,385,392,383,385,385
./instances/ruiz/json/n20m2-06.json,323,324,324,325,330,321,319,324,330,321,319,324,330,321,319,324,330,321,319,324
./instances/ruiz/json/n20m2-07.json,465,461,463,458,465,464,458,458,465,464,458,458,465,464,458,458,465,464,458,458
./instances/ruiz/json/n20m2-08.json,393,390,390,389,396,391,389,386,394,391,389,386,394,391,389,386,394,391,389,386
./instances/ruiz/json/n20m4-01.json,646,656,645,649,681,652,664,653,681,652,664,653,681,646,664,653,681,646,664,653
./instances/ruiz/json/n20m4-02.json,706,702,696,706,715,716,715,701,715,716,715,711,715,716,715,711,715,716,715,711
./instances/ruiz/json/n20m4-03.json,552,543,544,551,556,543,539,546,556,550,539,546,556,550,539,546,556,550,539,546
./instances/ruiz/json/n20m4-04.json,634,635,637,640,651,640,636,636,651,640,636,636,651,640,636,636,651,640,636,636
./instances/ruiz/json/n20m4-05.json,634,634,621,633,649,635,630,629,649,635,630,629,649,635,630,629,649,635,630,629
./instances/ruiz/json/n20m4-06.json,344,345,345,344,371,344,344,345,371,344,344,345,371,344,344,345,371,344,344,345
./instances/ruiz/json/n20m4-07.json,311,318,317,309,327,318,312,312,327,318,312,312,327,318,312,312,327,318,312,312
./instances/ruiz/json/n20m4-08.json,416,416,416,413,419,416,413,411,419,416,413,411,419,416,413,411,419,416,413,411
./instances/ruiz/json/n20m8-01.json,978,956,963,963,983,991,982,965,983,991,982,965,983,991,982,965,983,991,982,965
./instances/ruiz/json/n20m8-02.json,925,929,942,922,967,944,948,951,967,944,948,951,967,944,948,951,967,944,948,951
./instances/ruiz/json/n20m8-03.json,833,850,849,835,862,841,836,848,862,841,836,848,862,841,836,848,862,841,836,848
./instances/ruiz/json/n20m8-04.json,827,811,835,824,856,848,827,819,856,848,827,819,856,848,827,819,856,848,827,819
./instances/ruiz/json/n20m8-05.json,936,930,912,941,971,930,950,939,973,930,950,939,974,930,950,939,973,930,950,939
./instances/ruiz/json/n20m8-06.json,553,561,560,570,592,592,579,592,592,592,579,592,592,592,579,592,592,592,579,592
./instances/ruiz/json/n20m8-07.json,608,593,608,588,608,608,608,593,608,608,608,593,608,608,608,593,608,608,608,593
./instances/ruiz/json/n20m8-08.json,581,593,600,580,607,580,580,571,607,580,580,571,607,580,580,571,607,580,580,571
./instances/ruiz/json/n50m2-01.json,1163,1167,1156,1164,1175,1173,1174,1167,1175,1173,1174,1167,1175,1173,1174,1169,1175,1173,1174,1167
./instances/ruiz/json/n50m2-02.json,1245,1248,1246,1236,1256,1256,1250,1256,1256,1256,1250,1256,1256,1256,1250,1256,1256,1256,1250,1256
./instances/ruiz/json/n50m2-03.json,1270,1270,1253,1262,1281,1280,1267,1267,1281,1280,1267,1267,1281,1280,1267,1267,1281,1280,1267,1267
./instances/ruiz/json/n50m2-04.json,1249,1242,1242,1254,1258,1258,1244,1252,1258,1258,1244,1252,1258,1258,1244,1252,1258,1258,1244,1252
./instances/ruiz/json/n50m2-05.json,1175,1186,1180,1167,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187
./instances/ruiz/json/n50m2-06.json,832,824,830,821,834,830,832,825,834,830,832,825,834,830,832,825,834,830,832,825
./instances/ruiz/json/n50m2-07.json,1154,1142,1155,1147,1160,1159,1160,1150,1160,1159,1160,1144,1160,1159,1160,1144,1160,1159,1160,1144
./instances/ruiz/json/n50m2-08.json,762,766,769,764,776,770,776,768,776,770,776,768,776,770,776,768,776,770,776,768
./instances/ruiz/json/n50m4-01.json,1441,1421,1444,1437,1446,1446,1446,1432,1446,1446,1446,1432,1446,1446,1446,1432,1446,1446,1446,1432
./instances/ruiz/json/n50m4-02.json,1324,1321,1332,1318,1363,1350,1331,1341,1363,1350,1331,1341,1363,1350,1331,1343,1363,1350,1331,1341
./instances/ruiz/json/n50m4-03.json,1420,1446,1436,1416,1463,1450,1434,1450,1463,1450,1434,1450,1463,1450,1434,1450,1463,1450,1434,1450
./instances/ruiz/json/n50m4-04.json,1437,1448,1430,1452,1473,1428,1463,1437,1473,1428,1463,1437,1473,1428,1463,1437,1473,1428,1463,1437
./instances/ruiz/json/n50m4-05.json,1370,1383,1359,1366,1398,1397,1396,1376,1398,1397,1396,1376,1398,1397,1396,1376,1398,1397,1396,1376
./instances/ruiz/json/n50m4-06.json,906,912,888,905,909,912,912,904,909,912,912,904,909,912,912,904,909,912,912,904
./instances/ruiz/json/n50m4-07.json,944,944,942,944,948,948,942,936,948,948,942,936,948,948,942,936,948,948,942,936
./instances/ruiz/json/n50m4-08.json,885,873,873,876,888,887,888,877,888,887,888,877,888,887,888,877,888,887,888,874
./instances/ruiz/json/n50m8-01.json,1678,1696,1657,1677,1724,1699,1697,1673,1724,1699,1697,1673,1724,1699,1697,1673,1724,1699,1697,1673
./instances/ruiz/json/n50m8-02.json,1898,1866,1894,1872,1925,1925,1925,1878,1925,1925,1925,1878,1925,1925,1925,1878,1925,1925,1925,1878
./instances/ruiz/json/n50m8-03.json,1748,1743,1752,1747,1798,1794,1762,1766,1798,1794,1762,1766,1798,1794,1762,1766,1798,1794,1762,1766
./instances/ruiz/json/n50m8-04.json,1826,1827,1844,1813,1868,1868,1856,1849,1868,1868,1856,1849,1868,1868,1856,1849,1868,1868,1856,1849
./instances/ruiz/json/n50m8-05.json,1819,1861,1851,1844,1891,1891,1890,1869,1891,1891,1890,1869,1891,1891,1890,1869,1891,1891,1890,1869
./instances/ruiz/json/n50m8-06.json,1018,979,970,993,1049,1023,1019,1018,1049,1025,1019,1018,1049,1025,1019,1018,1049,1023,1019,1018
./instances/ruiz/json/n50m8-07.json,1092,1047,1059,1069,1092,1092,1060,1028,1092,1092,1060,1028,1092,1092,1060,1028,1092,1092,1060,1028
./instances/ruiz/json/n50m8-08.json,1013,964,976,973,1021,1021,997,974,1021,1021,997,974,1021,1021,997,974,1021,1021,997,980
./instances/ruiz/json/n80m2-01.json,1970,1961,1954,1956,1978,1978,1978,1972,1978,1978,1978,1972,1978,1978,1978,1974,1978,1978,1978,1974
./instances/ruiz/json/n80m2-02.json,1954,1956,1957,1970,1970,1970,1970,1970,1970,1970,1970,1970,1970,1970,1970,1970,1970,1970,1970,1969
./instances/ruiz/json/n80m2-03.json,2028,2023,2023,2022,2028,2028,2028,2014,2028,2028,2028,2014,2028,2028,2028,2014,2028,2028,2028,2014
./instances/ruiz/json/n80m2-04.json,2092,2094,2091,2094,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101
./instances/ruiz/json/n80m2-05.json,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163
./instances/ruiz/json/n80m2-06.json,1347,1356,1351,1352,1356,1356,1356,1356,1356,1356,1356,1351,1356,1356,1356,1351,1356,1356,1356,1351
./instances/ruiz/json/n80m2-07.json,1429,1430,1429,1425,1430,1430,1423,1430,1430,1430,1423,1429,1430,1430,1423,1429,1430,1430,1423,1429
./instances/ruiz/json/n80m2-08.json,1193,1195,1202,1178,1206,1206,1206,1201,1206,1206,1206,1201,1206,1206,1206,1201,1206,1206,1206,1201
./instances/ruiz/json/n80m4-01.json,2190,2189,2189,2184,2194,2194,2194,2182,2194,2194,2194,2183,2194,2194,2194,2183,2194,2194,2194,2179
./instances/ruiz/json/n80m4-02.json,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230
./instances/ruiz/json/n80m4-03.json,2272,2273,2268,2241,2274,2274,2274,2274,2274,2274,2274,2274,2274,2274,2274,2274,2274,2274,2274,2274
./instances/ruiz/json/n80m4-04.json,2546,2546,2539,2546,2546,2546,2546,2546,2546,2546,2546,2546,2546,2546,2546,2546,2546,2546,2546,2546
./instances/ruiz/json/n80m4-41.json,3891,3867,3891,3803,3891,3891,3891,3890,3891,3891,3891,3890,3891,3891,3891,3890,3891,3891,3891,3890
./instances/ruiz/json/n80m4-42.json,2114,2114,2107,2114,2114,2114,2114,2114,2114,2114,2114,2114,2114,2114,2114,2114,2114,2114,2114,2114
./instances/ruiz/json/n80m4-43.json,3777,3764,3752,3761,3809,3803,3798,3776,3809,3803,3798,3776,3809,3803,3798,3776,3809,3803,3798,3776
./instances/ruiz/json/n80m4-44.json,2018,2021,2030,2034,2034,2034,2034,2027,2034,2034,2034,2027,2034,2034,2034,2027,2034,2034,2034,2027
./instances/ruiz/json/n80m8-01.json,2637,2619,2629,2634,2665,2665,2662,2614,2665,2665,2662,2618,2665,2665,2662,2614,2665,2665,2662,2618
./instances/ruiz/json/n80m8-02.json,2463,2468,2472,2456,2485,2485,2484,2471,2485,2485,2484,2471,2485,2485,2484,2471,2485,2485,2484,2471
./instances/ruiz/json/n80m8-21.json,2980,2989,2990,3010,3048,3048,3036,3026,3048,3048,3036,3026,3048,3048,3036,3026,3048,3048,3036,3026
./instances/ruiz/json/n80m8-22.json,2822,2832,2831,2815,2915,2915,2915,2875,2915,2915,2915,2875,2915,2915,2915,2875,2915,2915,2915,2875
./instances/ruiz/json/n80m8-41.json,3757,3778,3729,3740,3909,3909,3789,3797,3909,3909,3789,3797,3909,3909,3789,3797,3909,3909,3789,3797
./instances/ruiz/json/n80m8-42.json,3891,3902,3852,3770,3902,3898,3898,3833,3902,3898,3898,3833,3902,3898,3898,3833,3902,3898,3898,3833
./instances/ruiz/json/n80m8-61.json,4468,4317,4418,4421,4468,4468,4468,4409,4468,4468,4468,4409,4468,4468,4468,4409,4468,4468,4468,4409
./instances/ruiz/json/n80m8-62.json,4147,4140,4175,4104,4256,4256,4247,4199,4256,4256,4247,4199,4256,4256,4247,4199,4256,4256,4247,4199
./instances/ruiz/json/n120m2-01.json,3170,3142,3170,3168,3170,3170,3170,3169,3170,3170,3170,3170,3170,3170,3170,3169,3170,3170,3170,3169
./instances/ruiz/json/n120m2-02.json,2991,2987,2980,2989,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993
./instances/ruiz/json/n120m2-03.json,3106,3116,3106,3106,3116,3116,3116,3116,3116,3116,3116,3116,3116,3116,3116,3116,3116,3116,3116,3116
./instances/ruiz/json/n120m2-04.json,2965,2965,2965,2965,2965,2965,2965,2965,2965,2965,2965,2965,2965,2965,2965,2965,2965,2965,2965,2965
./instances/ruiz/json/n120m2-41.json,4988,4984,4988,4983,5002,5002,5002,4998,5002,5002,5002,4998,5002,5002,5002,4998,5002,5002,5002,4998
./instances/ruiz/json/n120m2-42.json,5033,4999,5006,4992,5033,5033,5033,5033,5033,5033,5033,5033,5033,5033,5033,5033,5033,5033,5033,5033
./instances/ruiz/json/n120m2-43.json,5880,5880,5866,5880,5880,5880,5880,5880,5880,5880,5880,5880,5880,5880,5880,5880,5880,5880,5880,5880
./instances/ruiz/json/n120m2-44.json,3140,3140,3140,3140,3140,3140,3140,3140,3140,3140,3140,3140,3140,3140,3140,3140,3140,3140,3140,3140
./instances/ruiz/json/n120m4-01.json,3182,3176,3175,3173,3184,3184,3184,3177,3184,3184,3184,3177,3184,3184,3184,3177,3184,3184,3184,3177
./instances/ruiz/json/n120m4-02.json,3149,3149,3139,3149,3149,3149,3149,3149,3149,3149,3149,3149,3149,3149,3149,3149,3149,3149,3149,3149
./instances/ruiz/json/n120m4-21.json,3650,3650,3650,3650,3650,3650,3650,3650,3650,3650,3650,3650,3650,3650,3650,3632,3650,3650,3650,3632
./instances/ruiz/json/n120m4-22.json,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506
./instances/ruiz/json/n120m4-41.json,4526,4552,4552,4552,4552,4552,4552,4552,4552,4552,4552,4552,4552,4552,4552,4552,4552,4552,4552,4552
./instances/ruiz/json/n120m4-42.json,4664,4645,4617,4645,4664,4664,4664,4664,4664,4664,4664,4664,4664,4664,4664,4664,4664,4664,4664,4664
./instances/ruiz/json/n120m4-61.json,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119
./instances/ruiz/json/n120m4-61.json,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119
./instances/ruiz/json/n120m8-01.json,3433,3425,3499,3454,3519,3519,3491,3516,3519,3519,3491,3519,3519,3519,3443,3484,3519,3519,3423,3473
./instances/ruiz/json/n120m8-11.json,5850,5850,5850,5850,5850,5850,5850,5850,5850,5850,5850,5850,5850,5850,5850,5850,5850,5850,5850,5850
./instances/ruiz/json/n120m8-21.json,4229,4236,4261,4240,4286,4286,4286,4265,4286,4286,4286,4265,4286,4286,4286,4266,4286,4286,4286,4265
./instances/ruiz/json/n120m8-31.json,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318
./instances/ruiz/json/n120m8-41.json,5419,5419,5419,5342,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427
./instances/ruiz/json/n120m8-51.json,7414,7332,7440,7440,7440,7440,7440,7440,7440,7440,7440,7440,7440,7440,7440,7440,7440,7440,7440,7440
./instances/ruiz/json/n120m8-61.json,6208,6208,6208,6208,6208,6208,6208,6208,6208,6208,6154,6208,6208,6208,6154,6208,6208,6208,6154,6208
./instances/ruiz/json/n120m8-71.json,10571,10571,10571,10571,10571,10571,10571,10571,10571,10571,10571,10571,10571,10571,10571,10571,10571,10571,10571,10571
