0,2114,0,0.0
5417,2109,21672,5275
6171,2108,24688,5317
19367,2105,77472,6006
31995,2100,127984,6655
33022,2099,132092,6707
33091,2098,132368,6711
91757,2094,367032,9665
92715,2089,370864,9735
102126,2089,408504,10313
