./instances/ruiz/json/n20m2-01.json,611
./instances/ruiz/json/n20m2-02.json,625
./instances/ruiz/json/n20m2-03.json,572
./instances/ruiz/json/n20m2-04.json,523
./instances/ruiz/json/n20m2-05.json,375
./instances/ruiz/json/n20m2-06.json,319
./instances/ruiz/json/n20m2-07.json,461
./instances/ruiz/json/n20m2-08.json,393
./instances/ruiz/json/n20m4-01.json,646
./instances/ruiz/json/n20m4-02.json,688
./instances/ruiz/json/n20m4-03.json,538
./instances/ruiz/json/n20m4-04.json,629
./instances/ruiz/json/n20m4-05.json,626
./instances/ruiz/json/n20m4-06.json,348
./instances/ruiz/json/n20m4-07.json,305
./instances/ruiz/json/n20m4-08.json,398
./instances/ruiz/json/n20m8-01.json,941
./instances/ruiz/json/n20m8-02.json,920
./instances/ruiz/json/n20m8-03.json,824
./instances/ruiz/json/n20m8-04.json,827
./instances/ruiz/json/n20m8-05.json,904
./instances/ruiz/json/n20m8-06.json,561
./instances/ruiz/json/n20m8-07.json,599
./instances/ruiz/json/n20m8-08.json,571
./instances/ruiz/json/n50m2-01.json,1168
./instances/ruiz/json/n50m2-02.json,1224
./instances/ruiz/json/n50m2-03.json,1263
./instances/ruiz/json/n50m2-04.json,1230
./instances/ruiz/json/n50m2-05.json,1160
./instances/ruiz/json/n50m2-06.json,809
./instances/ruiz/json/n50m2-07.json,1133
./instances/ruiz/json/n50m2-08.json,762
./instances/ruiz/json/n50m4-01.json,1408
./instances/ruiz/json/n50m4-02.json,1321
./instances/ruiz/json/n50m4-03.json,1414
./instances/ruiz/json/n50m4-04.json,1430
./instances/ruiz/json/n50m4-05.json,1335
./instances/ruiz/json/n50m4-06.json,905
./instances/ruiz/json/n50m4-07.json,947
./instances/ruiz/json/n50m4-08.json,867
./instances/ruiz/json/n50m8-01.json,1626
./instances/ruiz/json/n50m8-02.json,1854
./instances/ruiz/json/n50m8-03.json,1683
./instances/ruiz/json/n50m8-04.json,1808
./instances/ruiz/json/n50m8-05.json,1807
./instances/ruiz/json/n50m8-06.json,990
./instances/ruiz/json/n50m8-07.json,1065
./instances/ruiz/json/n50m8-08.json,995
./instances/ruiz/json/n80m2-01.json,1941
./instances/ruiz/json/n80m2-02.json,1954
./instances/ruiz/json/n80m2-03.json,2004
./instances/ruiz/json/n80m2-04.json,2097
./instances/ruiz/json/n80m2-05.json,2132
./instances/ruiz/json/n80m2-06.json,1330
./instances/ruiz/json/n80m2-07.json,1415
./instances/ruiz/json/n80m2-08.json,1193
./instances/ruiz/json/n80m4-01.json,2118
./instances/ruiz/json/n80m4-02.json,2196
./instances/ruiz/json/n80m4-03.json,2189
./instances/ruiz/json/n80m4-04.json,2529
./instances/ruiz/json/n80m4-41.json,3774
./instances/ruiz/json/n80m4-42.json,2068
./instances/ruiz/json/n80m4-43.json,3705
./instances/ruiz/json/n80m4-44.json,2018
./instances/ruiz/json/n80m8-01.json,2593
./instances/ruiz/json/n80m8-02.json,2364
./instances/ruiz/json/n80m8-21.json,2897
./instances/ruiz/json/n80m8-22.json,2821
./instances/ruiz/json/n80m8-41.json,3565
./instances/ruiz/json/n80m8-42.json,3668
./instances/ruiz/json/n80m8-61.json,4177
./instances/ruiz/json/n80m8-62.json,3925
./instances/ruiz/json/n120m2-01.json,3162
./instances/ruiz/json/n120m2-02.json,2970
./instances/ruiz/json/n120m2-03.json,3076
./instances/ruiz/json/n120m2-04.json,2944
./instances/ruiz/json/n120m2-41.json,4954
./instances/ruiz/json/n120m2-42.json,4976
./instances/ruiz/json/n120m2-43.json,5807
./instances/ruiz/json/n120m2-44.json,3156
./instances/ruiz/json/n120m4-01.json,3121
./instances/ruiz/json/n120m4-02.json,3129
./instances/ruiz/json/n120m4-21.json,3491
./instances/ruiz/json/n120m4-22.json,3496
./instances/ruiz/json/n120m4-41.json,4420
./instances/ruiz/json/n120m4-42.json,4491
./instances/ruiz/json/n120m4-61.json,4975
./instances/ruiz/json/n120m4-61.json,4975
./instances/ruiz/json/n120m8-01.json,3381
./instances/ruiz/json/n120m8-11.json,5873
./instances/ruiz/json/n120m8-21.json,4164
./instances/ruiz/json/n120m8-31.json,7174
./instances/ruiz/json/n120m8-41.json,5095
./instances/ruiz/json/n120m8-51.json,7141
./instances/ruiz/json/n120m8-61.json,5952
./instances/ruiz/json/n120m8-71.json,10202
