0,1698,0,0.0
43,1697,326,4
58,1651,386,5
138,1649,706,9
144,1638,730,10
193,1622,926,11
245,1611,1134,13
344,1595,1530,17
466,1592,2018,21
495,1584,2134,23
497,1583,2142,23
786,1579,3298,34
822,1575,3442,36
830,1565,3474,36
1049,1555,4350,44
1284,1548,5290,53
1348,1529,5546,55
1843,1527,7526,73
2100,1526,8554,83
2245,1524,9134,88
2247,1523,9142,88
2411,1522,9798,94
2510,1514,10194,97
2950,1512,11954,113
3143,1509,12726,120
3361,1507,13598,127
3620,1506,14634,136
3693,1505,14926,140
3757,1504,15182,144
3842,1503,15522,149
3892,1496,15722,152
4228,1487,17066,170
4259,1484,17190,171
4543,1478,18326,181
5858,1468,23586,226
10906,1463,43778,418
363011,1463,1452194,13916
