0,2570,0,0.0
4,2543,170,2
32,2529,282,3
79,2525,470,5
126,2501,658,8
160,2495,794,10
311,2486,1398,18
454,2468,1970,24
789,2466,3310,40
794,2463,3330,40
797,2429,3342,40
1289,2410,5310,64
1656,2407,6778,82
1713,2388,7006,85
1951,2375,7958,96
2620,2374,10634,129
2732,2371,11082,134
2920,2365,11834,147
2982,2358,12082,151
3557,2355,14382,178
3593,2349,14526,180
4082,2346,16482,205
4120,2340,16634,208
4358,2339,17586,221
4366,2331,17618,221
4618,2328,18626,232
4979,2324,20070,249
7934,2319,31890,382
13561,2309,54398,641
706977,2309,2828058,30940
