0,1375,0,0.0
63,1341,406,9
243,1289,1126,26
550,1245,2354,54
1179,1243,4870,98
1292,1239,5322,105
1301,1189,5358,106
1509,1176,6190,125
1934,1171,7890,154
1959,1156,7990,156
2030,1147,8274,160
2330,1144,9474,178
2635,1131,10694,196
2764,1127,11210,203
2873,1119,11646,209
3304,1114,13370,233
3871,1104,15638,262
4035,1096,16294,270
4096,1091,16538,273
4186,1088,16898,278
4263,1084,17206,282
4947,1077,19942,316
5350,1051,21554,335
7390,1050,29714,432
7864,1039,31610,454
16513,1036,66206,930
20558,1032,82386,1166
22397,1031,89742,1270
24396,1029,97738,1374
535830,1029,2143470,27832
