0,6590,0,0.0
9,6563,190,12
50,6551,354,20
60,6480,394,22
129,6450,670,35
403,6437,1766,87
498,6431,2146,106
541,6417,2318,115
739,6413,3110,153
820,6411,3434,169
960,6381,3994,196
1098,6377,4546,223
1285,6376,5294,260
1322,6357,5442,267
1450,6340,5954,292
1746,6339,7138,348
1945,6320,7934,386
1980,6313,8074,392
2041,6304,8318,404
2283,6296,9286,450
2293,6288,9326,452
2510,6239,10194,492
2825,6224,11454,549
3597,6217,14542,693
3730,6212,15074,717
3907,6199,15782,749
3985,6172,16094,763
4057,6138,16382,776
4692,6130,18922,892
4748,6125,19146,902
5049,6116,20350,957
5070,6109,20434,961
5282,6105,21282,1014
5608,6100,22586,1074
5865,6098,23614,1121
5897,6073,23742,1126
6035,6062,24294,1151
6631,6041,26678,1261
7056,6023,28378,1354
10853,6012,43566,2047
11193,6001,44926,2120
12491,5996,50118,2368
15013,5987,60206,2881
23190,5978,92914,4410
26775,5970,107254,5064
27635,5967,110694,5215
29424,5961,117850,5572
32918,5960,131826,6227
34479,5944,138070,6497
35072,5943,140442,6615
35114,5929,140610,6622
35531,5927,142278,6696
36024,5910,144250,6782
38665,5904,154814,7286
38913,5890,155806,7328
72926,5889,291858,13400
75919,5885,303830,13975
106181,5884,424878,19764
148043,5882,592326,27491
234701,5876,938958,43576
383488,5866,1534106,69789
484640,5864,1938714,86917
501571,5845,2006438,89729
511823,5841,2047446,91463
517906,5838,2071778,92484
550100,5818,2200554,98040
699774,5818,2799246,123285
