0,12662,0,0.0
87,12634,502,18
196,12520,938,34
334,12414,1490,54
641,12342,2718,99
651,12265,2758,100
674,12214,2850,103
1148,12089,4746,175
1342,12056,5522,204
1423,12051,5846,216
1434,12041,5890,217
1711,11993,6998,258
1812,11936,7402,273
1922,11777,7842,289
1947,11714,7942,293
2600,11682,10554,389
2637,11672,10702,394
2681,11653,10878,401
2839,11545,11510,425
3097,11441,12542,463
3126,11413,12658,468
3142,11289,12722,470
4031,11287,16278,635
4449,11259,17950,703
4683,11254,18886,737
4694,11243,18930,739
4741,11189,19118,745
4940,11155,19914,774
5142,11129,20722,802
5227,11121,21062,814
5583,11087,22486,867
5774,11072,23250,893
6644,10974,26730,1011
8367,10965,33622,1259
8899,10954,35750,1331
11279,10943,45270,1648
11556,10885,46378,1684
12953,10859,51966,1870
13273,10856,53246,1913
23788,10801,95306,3280
25910,10707,103794,3558
33551,10698,134358,4581
34066,10695,136418,4648
35610,10662,142594,4847
38894,10645,155730,5262
119903,10639,479766,15632
131482,10635,526082,17235
144568,10633,578426,18863
158798,10625,635346,20629
159461,10597,637998,20708
269713,10594,1079006,33708
279427,10589,1117862,34844
356823,10586,1427446,43808
373540,10577,1494314,45931
1138299,10577,4553346,123285
