0,5002,0,0.0
1871,4998,273984,2789
3283,4997,472160,4101
3758,4996,537612,4536
4004,4994,542196,4578
4270,4991,578300,4867
4746,4987,594460,5002
5272,4986,652604,5411
5607,4985,715096,5859
6167,4984,819960,6579
6734,4982,849252,6736
6776,4979,856884,6772
6922,4977,883508,6913
7515,4976,980368,7478
7583,4975,992784,7545
7912,4974,1047140,7921
11987,4973,1393944,10063
14097,4972,1529296,10904
14318,4969,1570140,11167
14531,4968,1610328,11387
14786,4964,1657452,11640
15777,4962,1842496,12778
15783,4961,1843936,12789
15899,4959,1865328,12910
16546,4958,1983380,13718
16814,4957,2034996,14086
17073,4954,2081272,14429
91594,4954,4509976,30821
