0,1081,0,0.0
126,1078,404,3
137,1068,426,3
147,1062,446,3
180,1046,512,4
227,1029,606,5
314,1019,780,6
370,1013,892,7
452,1003,1056,9
518,990,1188,10
736,985,1624,13
759,977,1670,13
901,974,1954,15
1013,972,2178,17
1091,963,2334,18
1103,960,2358,18
1198,954,2548,20
1545,951,3242,25
1812,947,3776,29
1842,943,3836,29
2179,940,4510,34
2302,938,4756,36
2761,937,5674,43
2845,932,5842,45
2867,928,5886,45
3893,923,7938,60
4037,921,8226,62
4687,917,9526,71
7248,914,14648,111
8540,911,17232,127
357473,911,715096,4638
