0,5537,0,0.0
19,5500,190,0
86,5484,324,2
90,5457,332,2
260,5456,672,8
274,5455,700,9
320,5440,792,10
346,5401,844,11
490,5395,1132,15
570,5389,1292,18
606,5376,1364,19
625,5362,1402,19
683,5356,1518,21
698,5272,1548,21
1159,5262,2470,35
1506,5188,3164,46
1922,5173,3996,58
2136,5148,4424,64
2282,5121,4716,69
2398,5075,4948,72
2628,5060,5408,79
2818,5055,5788,85
2846,5045,5844,86
2887,5038,5926,87
2888,5013,5928,87
3161,5010,6474,95
3246,5006,6644,98
3509,4989,7170,105
3981,4983,8114,119
4003,4972,8158,119
4187,4964,8526,125
4219,4949,8590,126
4947,4944,10046,146
5254,4908,10660,155
5702,4903,11556,170
5931,4886,12014,177
6523,4881,13198,193
6600,4871,13352,195
6867,4865,13886,203
6980,4858,14112,206
7485,4847,15122,221
8335,4838,16822,257
8438,4834,17028,260
9089,4830,18330,284
9164,4827,18480,288
9821,4810,19794,311
10435,4802,21022,328
21810,4797,43772,645
35759,4793,71670,1040
38424,4786,77000,1113
85663,4754,171478,2597
578784,4754,1157718,20547
