0,2148,0,0.0
140,2126,432,4
180,2099,512,5
334,2096,820,10
346,2093,844,10
397,2092,946,12
486,2058,1124,15
774,2041,1700,24
1168,2025,2488,36
1279,2023,2710,40
1520,2006,3192,47
1632,1993,3416,51
1994,1991,4140,63
2257,1989,4666,71
2277,1981,4706,72
2369,1977,4890,75
2451,1969,5054,77
2771,1965,5694,87
3756,1964,7664,118
4071,1955,8294,128
4078,1950,8308,128
4368,1948,8888,137
4380,1937,8912,138
4517,1924,9186,142
4999,1923,10150,157
5008,1920,10168,157
5356,1908,10864,168
8568,1906,17288,268
10309,1902,20770,319
21083,1900,42318,644
22984,1895,46120,700
284131,1895,568412,9277
