0,7477,0,0.0
1411,7444,209432,15268
2256,7442,292612,18727
2436,7441,307372,19386
2497,7433,316280,19711
2529,7422,321184,19911
2643,7416,333280,20499
3353,7407,373608,22299
3678,7403,390460,22998
3925,7386,427016,24470
4413,7381,436168,24933
5133,7377,492832,27355
5215,7372,498608,27597
5927,7362,537336,29264
5929,7339,537680,29275
6003,7331,550864,29878
6444,7324,617476,32859
6580,7322,620564,33015
6858,7321,645748,34269
7155,7302,662464,34957
7174,7292,664196,35025
7465,7282,671072,35314
7681,7272,680192,35686
7808,7267,695004,36266
7870,7262,699788,36460
8339,7248,719400,37345
9357,7244,761104,39244
15730,7235,1170524,57492
16453,7229,1217072,59326
17391,7203,1391728,66996
18233,7191,1531368,73183
18445,7170,1548368,73916
18584,7157,1562172,74633
18893,7156,1579824,75529
18917,7145,1580376,75558
19510,7141,1594244,76249
43204,7141,2702824,123285
