0,3809,0,0.0
2562,3808,170524,5489
2934,3801,184332,5699
3427,3796,223712,6126
3438,3793,225196,6142
3813,3788,252664,6452
4012,3785,270884,6646
4040,3780,273444,6673
4357,3774,289400,6841
4595,3762,316256,7149
5406,3756,390604,8008
5623,3754,396928,8077
5631,3753,398192,8090
6104,3747,414212,8254
7035,3746,477360,8922
7456,3737,494244,9100
8328,3735,569604,9889
8491,3731,590192,10099
8970,3724,622252,10423
9902,3723,714748,11399
9913,3721,716392,11417
10450,3720,781116,12098
10807,3719,789440,12185
19500,3717,1151124,16002
20510,3715,1191692,16427
35991,3713,1880752,23937
37746,3710,2102476,26526
38767,3707,2229824,27945
40751,3705,2476944,30901
40780,3705,2480736,30940
