0,5033,0,0.0
2703,5029,180736,6723
3253,5027,280976,7258
3574,5022,338132,7561
4322,5020,464388,8238
4518,5018,494356,8409
4766,5016,530244,8597
4838,5015,542772,8665
5011,5014,575192,8875
5045,5013,582048,8910
5072,5012,587148,8935
5094,5011,590812,8962
5426,5009,643812,9233
5747,5008,696480,9508
6046,5006,743516,9751
6503,5004,753600,9804
6603,5003,771328,9893
6890,5002,823500,10154
7172,5001,876972,10451
7562,4999,913284,10652
8577,4996,1005400,11259
9022,4995,1046036,11549
9651,4992,1161016,12148
14832,4991,1530244,14180
19695,4989,1840312,15783
20173,4988,1928528,16243
26393,4987,2784120,20632
49350,4986,3305164,23405
67233,4985,4396096,29479
68391,4982,4609840,30589
68634,4982,4655400,30821
