./instances/ruiz/json/n20m2-01.json,618,619,630,615
./instances/ruiz/json/n20m2-02.json,639,645,643,622
./instances/ruiz/json/n20m2-03.json,572,577,565,567
./instances/ruiz/json/n20m2-04.json,533,539,524,526
./instances/ruiz/json/n20m2-05.json,404,378,385,383
./instances/ruiz/json/n20m2-06.json,325,325,325,325
./instances/ruiz/json/n20m2-07.json,465,476,468,462
./instances/ruiz/json/n20m2-08.json,402,389,395,393
./instances/ruiz/json/n20m4-01.json,657,648,651,650
./instances/ruiz/json/n20m4-02.json,701,703,703,712
./instances/ruiz/json/n20m4-03.json,538,547,541,541
./instances/ruiz/json/n20m4-04.json,636,630,630,622
./instances/ruiz/json/n20m4-05.json,638,634,634,621
./instances/ruiz/json/n20m4-06.json,379,376,345,344
./instances/ruiz/json/n20m4-07.json,308,312,317,308
./instances/ruiz/json/n20m4-08.json,437,437,437,409
./instances/ruiz/json/n20m8-01.json,970,962,965,948
./instances/ruiz/json/n20m8-02.json,945,933,932,903
./instances/ruiz/json/n20m8-03.json,867,848,838,828
./instances/ruiz/json/n20m8-04.json,838,851,831,833
./instances/ruiz/json/n20m8-05.json,951,924,944,927
./instances/ruiz/json/n20m8-06.json,595,544,578,565
./instances/ruiz/json/n20m8-07.json,676,707,616,630
./instances/ruiz/json/n20m8-08.json,636,593,590,613
./instances/ruiz/json/n50m2-01.json,1150,1160,1143,1160
./instances/ruiz/json/n50m2-02.json,1267,1274,1266,1264
./instances/ruiz/json/n50m2-03.json,1269,1280,1271,1277
./instances/ruiz/json/n50m2-04.json,1262,1278,1255,1250
./instances/ruiz/json/n50m2-05.json,1194,1201,1184,1198
./instances/ruiz/json/n50m2-06.json,847,842,841,832
./instances/ruiz/json/n50m2-07.json,1170,1166,1164,1162
./instances/ruiz/json/n50m2-08.json,789,769,791,773
./instances/ruiz/json/n50m4-01.json,1447,1423,1442,1461
./instances/ruiz/json/n50m4-02.json,1372,1363,1348,1356
./instances/ruiz/json/n50m4-03.json,1444,1480,1444,1470
./instances/ruiz/json/n50m4-04.json,1478,1479,1462,1446
./instances/ruiz/json/n50m4-05.json,1352,1351,1368,1351
./instances/ruiz/json/n50m4-06.json,912,915,917,907
./instances/ruiz/json/n50m4-07.json,961,964,957,954
./instances/ruiz/json/n50m4-08.json,889,886,883,867
./instances/ruiz/json/n50m8-01.json,1768,1719,1726,1645
./instances/ruiz/json/n50m8-02.json,1937,1886,1976,1899
./instances/ruiz/json/n50m8-03.json,1795,1805,1763,1788
./instances/ruiz/json/n50m8-04.json,1903,1938,1891,1865
./instances/ruiz/json/n50m8-05.json,1895,1894,1901,1883
./instances/ruiz/json/n50m8-06.json,1136,1136,1133,1080
./instances/ruiz/json/n50m8-07.json,1103,1115,1090,1112
./instances/ruiz/json/n50m8-08.json,1064,1030,1024,1035
./instances/ruiz/json/n80m2-01.json,1990,1969,1956,1957
./instances/ruiz/json/n80m2-02.json,1954,1940,1949,1942
./instances/ruiz/json/n80m2-03.json,2018,2033,2011,2025
./instances/ruiz/json/n80m2-04.json,2102,2145,2138,2110
./instances/ruiz/json/n80m2-05.json,2203,2175,2163,2164
./instances/ruiz/json/n80m2-06.json,1382,1382,1368,1382
./instances/ruiz/json/n80m2-07.json,1427,1431,1422,1419
./instances/ruiz/json/n80m2-08.json,1207,1207,1187,1203
./instances/ruiz/json/n80m4-01.json,2234,2230,2246,2230
./instances/ruiz/json/n80m4-02.json,2281,2278,2278,2278
./instances/ruiz/json/n80m4-03.json,2277,2298,2283,2290
./instances/ruiz/json/n80m4-04.json,2576,2549,2545,2566
./instances/ruiz/json/n80m4-41.json,3836,3884,3880,3844
./instances/ruiz/json/n80m4-42.json,2125,2114,2078,2127
./instances/ruiz/json/n80m4-43.json,3792,3743,3790,3755
./instances/ruiz/json/n80m4-44.json,2065,2049,2057,2050
./instances/ruiz/json/n80m8-01.json,2669,2641,2632,2622
./instances/ruiz/json/n80m8-02.json,2511,2498,2497,2515
./instances/ruiz/json/n80m8-21.json,3102,3091,3106,3112
./instances/ruiz/json/n80m8-22.json,2990,3046,2891,2900
./instances/ruiz/json/n80m8-41.json,3897,3917,3885,3755
./instances/ruiz/json/n80m8-42.json,3898,3914,3940,3761
./instances/ruiz/json/n80m8-61.json,4551,4537,4494,4426
./instances/ruiz/json/n80m8-62.json,4311,4218,4208,4082
./instances/ruiz/json/n120m2-01.json,3188,3187,3188,3204
./instances/ruiz/json/n120m2-02.json,3029,3030,3030,3021
./instances/ruiz/json/n120m2-03.json,3097,3112,3107,3105
./instances/ruiz/json/n120m2-04.json,2946,2951,2936,2932
./instances/ruiz/json/n120m2-41.json,5014,5006,5016,5008
./instances/ruiz/json/n120m2-42.json,5034,5032,5027,5029
./instances/ruiz/json/n120m2-43.json,5951,5946,5951,5944
./instances/ruiz/json/n120m2-44.json,3150,3154,3150,3148
./instances/ruiz/json/n120m4-01.json,3253,3254,3243,3183
./instances/ruiz/json/n120m4-02.json,3194,3189,3204,3180
./instances/ruiz/json/n120m4-21.json,3777,3689,3758,3770
./instances/ruiz/json/n120m4-22.json,3667,3648,3649,3648
./instances/ruiz/json/n120m4-41.json,4641,4613,4667,4720
./instances/ruiz/json/n120m4-42.json,4695,4660,4652,4721
./instances/ruiz/json/n120m4-61.json,5180,5160,5105,5074
