./instances/ruiz/json\n20m2-01.json,612
./instances/ruiz/json\n20m2-02.json,627
./instances/ruiz/json\n20m2-03.json,568
./instances/ruiz/json\n20m2-04.json,522
./instances/ruiz/json\n20m2-05.json,375
./instances/ruiz/json\n20m2-06.json,324
./instances/ruiz/json\n20m2-07.json,460
./instances/ruiz/json\n20m2-08.json,389
./instances/ruiz/json\n20m2-09.json,443
./instances/ruiz/json\n20m2-10.json,342
./instances/ruiz/json\n20m2-11.json,595
./instances/ruiz/json\n20m2-12.json,588
./instances/ruiz/json\n20m2-13.json,565
./instances/ruiz/json\n20m2-14.json,543
./instances/ruiz/json\n20m2-15.json,643
./instances/ruiz/json\n20m2-16.json,398
./instances/ruiz/json\n20m2-17.json,398
./instances/ruiz/json\n20m2-18.json,282
./instances/ruiz/json\n20m2-19.json,306
./instances/ruiz/json\n20m2-20.json,336
./instances/ruiz/json\n20m2-21.json,724
./instances/ruiz/json\n20m2-22.json,497
./instances/ruiz/json\n20m2-23.json,730
./instances/ruiz/json\n20m2-24.json,567
./instances/ruiz/json\n20m2-25.json,632
./instances/ruiz/json\n20m2-26.json,432
./instances/ruiz/json\n20m2-27.json,452
./instances/ruiz/json\n20m2-28.json,425
./instances/ruiz/json\n20m2-29.json,407
./instances/ruiz/json\n20m2-30.json,354
./instances/ruiz/json\n20m2-31.json,710
./instances/ruiz/json\n20m2-32.json,740
./instances/ruiz/json\n20m2-33.json,693
./instances/ruiz/json\n20m2-34.json,760
./instances/ruiz/json\n20m2-35.json,781
./instances/ruiz/json\n20m2-36.json,428
./instances/ruiz/json\n20m2-37.json,564
./instances/ruiz/json\n20m2-38.json,377
./instances/ruiz/json\n20m2-39.json,518
./instances/ruiz/json\n20m2-40.json,443
./instances/ruiz/json\n20m2-41.json,411
./instances/ruiz/json\n20m2-42.json,937
./instances/ruiz/json\n20m2-43.json,419
./instances/ruiz/json\n20m2-44.json,1045
./instances/ruiz/json\n20m2-45.json,503
./instances/ruiz/json\n20m2-46.json,179
./instances/ruiz/json\n20m2-47.json,211
./instances/ruiz/json\n20m2-48.json,193
./instances/ruiz/json\n20m2-49.json,441
./instances/ruiz/json\n20m2-50.json,260
./instances/ruiz/json\n20m2-51.json,934
./instances/ruiz/json\n20m2-52.json,339
./instances/ruiz/json\n20m2-53.json,940
./instances/ruiz/json\n20m2-54.json,878
./instances/ruiz/json\n20m2-55.json,541
./instances/ruiz/json\n20m2-56.json,332
./instances/ruiz/json\n20m2-57.json,657
./instances/ruiz/json\n20m2-58.json,585
./instances/ruiz/json\n20m2-59.json,394
./instances/ruiz/json\n20m2-60.json,832
./instances/ruiz/json\n20m2-61.json,1054
./instances/ruiz/json\n20m2-62.json,580
./instances/ruiz/json\n20m2-63.json,979
./instances/ruiz/json\n20m2-64.json,1317
./instances/ruiz/json\n20m2-65.json,1183
./instances/ruiz/json\n20m2-66.json,765
./instances/ruiz/json\n20m2-67.json,393
./instances/ruiz/json\n20m2-68.json,262
./instances/ruiz/json\n20m2-69.json,343
./instances/ruiz/json\n20m2-70.json,416
./instances/ruiz/json\n20m2-71.json,614
./instances/ruiz/json\n20m2-72.json,1001
./instances/ruiz/json\n20m2-73.json,553
./instances/ruiz/json\n20m2-74.json,627
./instances/ruiz/json\n20m2-75.json,1044
./instances/ruiz/json\n20m2-76.json,273
./instances/ruiz/json\n20m2-77.json,657
./instances/ruiz/json\n20m2-78.json,517
./instances/ruiz/json\n20m2-79.json,608
./instances/ruiz/json\n20m2-80.json,785
./instances/ruiz/json\n20m4-01.json,640
./instances/ruiz/json\n20m4-02.json,692
./instances/ruiz/json\n20m4-03.json,534
./instances/ruiz/json\n20m4-04.json,627
./instances/ruiz/json\n20m4-05.json,621
./instances/ruiz/json\n20m4-06.json,344
./instances/ruiz/json\n20m4-07.json,308
./instances/ruiz/json\n20m4-08.json,409
./instances/ruiz/json\n20m4-09.json,430
./instances/ruiz/json\n20m4-10.json,374
./instances/ruiz/json\n20m4-11.json,684
./instances/ruiz/json\n20m4-12.json,803
./instances/ruiz/json\n20m4-13.json,677
./instances/ruiz/json\n20m4-14.json,760
./instances/ruiz/json\n20m4-15.json,713
./instances/ruiz/json\n20m4-16.json,278
./instances/ruiz/json\n20m4-17.json,412
./instances/ruiz/json\n20m4-18.json,597
./instances/ruiz/json\n20m4-19.json,450
./instances/ruiz/json\n20m4-20.json,469
./instances/ruiz/json\n20m4-21.json,890
./instances/ruiz/json\n20m4-22.json,865
./instances/ruiz/json\n20m4-23.json,862
./instances/ruiz/json\n20m4-24.json,845
./instances/ruiz/json\n20m4-25.json,950
./instances/ruiz/json\n20m4-26.json,657
./instances/ruiz/json\n20m4-27.json,499
./instances/ruiz/json\n20m4-28.json,562
./instances/ruiz/json\n20m4-29.json,620
./instances/ruiz/json\n20m4-30.json,657
./instances/ruiz/json\n20m4-31.json,915
./instances/ruiz/json\n20m4-32.json,968
./instances/ruiz/json\n20m4-33.json,892
./instances/ruiz/json\n20m4-34.json,993
./instances/ruiz/json\n20m4-35.json,1088
