./instances/ruiz/json/n20m2-01.json,633
./instances/ruiz/json/n20m2-02.json,647
./instances/ruiz/json/n20m2-03.json,595
./instances/ruiz/json/n20m2-04.json,572
./instances/ruiz/json/n20m2-05.json,477
./instances/ruiz/json/n20m2-06.json,355
./instances/ruiz/json/n20m2-07.json,481
./instances/ruiz/json/n20m2-08.json,417
./instances/ruiz/json/n20m4-01.json,743
./instances/ruiz/json/n20m4-02.json,790
./instances/ruiz/json/n20m4-03.json,593
./instances/ruiz/json/n20m4-04.json,688
./instances/ruiz/json/n20m4-05.json,727
./instances/ruiz/json/n20m4-06.json,524
./instances/ruiz/json/n20m4-07.json,478
./instances/ruiz/json/n20m4-08.json,528
./instances/ruiz/json/n20m8-01.json,1020
./instances/ruiz/json/n20m8-02.json,991
./instances/ruiz/json/n20m8-03.json,936
./instances/ruiz/json/n20m8-04.json,992
./instances/ruiz/json/n20m8-05.json,990
./instances/ruiz/json/n20m8-06.json,765
./instances/ruiz/json/n20m8-07.json,813
./instances/ruiz/json/n20m8-08.json,727
./instances/ruiz/json/n50m2-01.json,1374
./instances/ruiz/json/n50m2-02.json,1368
./instances/ruiz/json/n50m2-03.json,1384
./instances/ruiz/json/n50m2-04.json,1358
./instances/ruiz/json/n50m2-05.json,1341
./instances/ruiz/json/n50m2-06.json,959
./instances/ruiz/json/n50m2-07.json,1243
./instances/ruiz/json/n50m2-08.json,899
./instances/ruiz/json/n50m4-01.json,1672
./instances/ruiz/json/n50m4-02.json,1730
./instances/ruiz/json/n50m4-03.json,1752
./instances/ruiz/json/n50m4-04.json,1665
./instances/ruiz/json/n50m4-05.json,1612
./instances/ruiz/json/n50m4-06.json,1168
./instances/ruiz/json/n50m4-07.json,1260
./instances/ruiz/json/n50m4-08.json,1160
./instances/ruiz/json/n50m8-01.json,2034
./instances/ruiz/json/n50m8-02.json,2139
./instances/ruiz/json/n50m8-03.json,2088
./instances/ruiz/json/n50m8-04.json,2168
./instances/ruiz/json/n50m8-05.json,2113
./instances/ruiz/json/n50m8-06.json,1528
./instances/ruiz/json/n50m8-07.json,1559
./instances/ruiz/json/n50m8-08.json,1395
./instances/ruiz/json/n80m2-01.json,2190
./instances/ruiz/json/n80m2-02.json,2124
./instances/ruiz/json/n80m2-03.json,2240
./instances/ruiz/json/n80m2-04.json,2256
./instances/ruiz/json/n80m2-05.json,2311
./instances/ruiz/json/n80m2-06.json,1589
./instances/ruiz/json/n80m2-07.json,1661
./instances/ruiz/json/n80m2-08.json,1493
./instances/ruiz/json/n80m4-01.json,2594
./instances/ruiz/json/n80m4-02.json,2540
./instances/ruiz/json/n80m4-03.json,2565
./instances/ruiz/json/n80m4-04.json,2752
./instances/ruiz/json/n80m4-41.json,4193
./instances/ruiz/json/n80m4-42.json,2313
./instances/ruiz/json/n80m4-43.json,4091
./instances/ruiz/json/n80m4-44.json,2603
./instances/ruiz/json/n80m8-01.json,3046
./instances/ruiz/json/n80m8-02.json,2964
./instances/ruiz/json/n80m8-21.json,3360
./instances/ruiz/json/n80m8-22.json,3425
./instances/ruiz/json/n80m8-41.json,3885
./instances/ruiz/json/n80m8-42.json,3814
./instances/ruiz/json/n80m8-61.json,4178
./instances/ruiz/json/n80m8-62.json,4130
./instances/ruiz/json/n120m2-01.json,3434
./instances/ruiz/json/n120m2-02.json,3230
./instances/ruiz/json/n120m2-03.json,3381
./instances/ruiz/json/n120m2-04.json,3241
./instances/ruiz/json/n120m2-41.json,5453
./instances/ruiz/json/n120m2-42.json,5623
./instances/ruiz/json/n120m2-43.json,5901
./instances/ruiz/json/n120m2-44.json,3205
./instances/ruiz/json/n120m4-01.json,3735
./instances/ruiz/json/n120m4-02.json,3780
./instances/ruiz/json/n120m4-21.json,4033
./instances/ruiz/json/n120m4-22.json,3959
./instances/ruiz/json/n120m4-41.json,4628
./instances/ruiz/json/n120m4-42.json,4695
./instances/ruiz/json/n120m4-61.json,4939
./instances/ruiz/json/n120m4-61.json,4939
./instances/ruiz/json/n120m8-01.json,4441
./instances/ruiz/json/n120m8-11.json,6009
./instances/ruiz/json/n120m8-21.json,4667
./instances/ruiz/json/n120m8-31.json,8208
./instances/ruiz/json/n120m8-41.json,5393
./instances/ruiz/json/n120m8-51.json,8865
./instances/ruiz/json/n120m8-61.json,5840
./instances/ruiz/json/n120m8-71.json,8541
