0,1137,0,0.0
64,1121,410,5
69,1120,430,5
99,1115,550,6
168,1110,826,10
260,1108,1194,15
269,1105,1230,16
283,1076,1286,16
315,1054,1414,18
477,1048,2062,26
490,1045,2114,26
491,1036,2118,26
509,1012,2190,27
730,1001,3074,38
848,978,3546,44
1098,973,4546,56
1176,968,4858,59
1640,967,6714,73
1685,965,6894,75
1967,962,8022,83
1975,960,8054,83
2115,958,8614,88
2147,944,8742,89
2335,937,9494,94
3191,932,12918,120
3210,931,12994,121
3346,921,13538,125
41951,920,167958,1350
42310,914,169394,1360
43200,913,172954,1389
142405,913,569770,4638
