0,1596,0,0.0
142,1583,722,4
232,1562,1082,6
421,1552,1838,11
557,1544,2382,14
667,1530,2822,17
1000,1525,4154,24
1572,1522,6442,38
1656,1521,6778,40
1900,1516,7754,46
1970,1513,8034,47
2041,1507,8318,50
2248,1504,9146,57
2693,1503,10926,70
2773,1501,11246,72
2787,1498,11302,72
2822,1493,11442,73
2941,1492,11918,76
3056,1483,12378,78
3529,1481,14270,89
3640,1480,14714,92
3990,1477,16114,100
4414,1475,17810,109
4671,1473,18838,115
5056,1469,20378,123
8823,1467,35446,207
11547,1462,46342,279
12656,1460,50778,311
14839,1456,59510,368
101334,1455,405490,2178
101514,1454,406210,2181
103691,1452,414918,2228
108265,1450,433214,2323
240420,1450,961830,5156
