0,2298,0,0.0
31,2278,278,1
190,2275,914,5
249,2266,1150,7
563,2226,2406,15
718,2223,3026,19
744,2220,3130,20
784,2208,3290,21
1099,2204,4550,29
1120,2203,4634,29
1150,2196,4754,30
1256,2190,5178,33
1352,2189,5562,35
1363,2185,5606,35
1645,2174,6734,42
1896,2172,7738,49
2028,2168,8266,52
2037,2154,8302,52
2401,2147,9758,61
2550,2145,10354,65
2609,2144,10590,66
2737,2141,11102,69
2786,2138,11298,71
2877,2136,11662,73
2899,2129,11750,74
3333,2127,13486,84
3464,2124,14010,88
3567,2122,14422,90
3683,2121,14886,93
3850,2120,15554,98
3974,2111,16050,101
4398,2104,17746,111
4930,2094,19874,125
5359,2091,21590,136
5735,2090,23094,146
5828,2086,23466,148
7421,2084,29838,189
8107,2081,32582,207
12795,2079,51334,323
15770,2077,63234,397
17673,2071,70846,443
29367,2070,117622,726
33483,2059,134086,832
47307,2056,189382,1217
59956,2055,239978,1519
74783,2050,299286,1893
137310,2045,549394,3366
209361,2045,837594,5156
