0,9039,0,0.0
11,9027,198,7
72,9015,442,15
105,8971,574,20
140,8957,714,24
168,8849,826,28
213,8844,1006,35
244,8813,1130,39
306,8762,1378,49
382,8755,1682,65
433,8723,1886,72
626,8714,2658,99
683,8677,2886,107
712,8673,3002,111
826,8575,3458,127
1035,8531,4294,157
1399,8530,5750,217
1400,8508,5754,218
1411,8502,5798,219
1648,8488,6746,252
1722,8463,7042,262
1884,8462,7690,284
2087,8429,8502,312
2121,8372,8638,317
2459,8340,9990,365
2525,8283,10254,374
2879,8272,11670,425
2960,8269,11994,436
3458,8236,13986,504
3675,8206,14854,532
3826,8202,15458,552
3887,8195,15702,559
3898,8167,15746,561
4057,8163,16382,583
4075,8156,16454,586
4166,8134,16818,605
4408,8101,17786,653
4691,8095,18918,708
4762,8084,19202,722
4767,8075,19222,723
4947,8053,19942,759
5107,8052,20582,784
5124,8049,20650,787
5248,8025,21146,813
5314,8008,21410,827
5576,7994,22458,863
5721,7985,23038,893
5824,7971,23450,914
5945,7966,23934,938
6074,7951,24450,964
6482,7947,26082,1018
6970,7942,28034,1084
7021,7941,28238,1094
7436,7940,29898,1150
7562,7939,30402,1167
7595,7929,30534,1171
7908,7925,31786,1214
9336,7918,37498,1417
9910,7917,39794,1495
9932,7916,39882,1498
10018,7912,40226,1509
10094,7905,40530,1520
10121,7888,40638,1523
11195,7885,44934,1692
11244,7876,45130,1702
11279,7864,45270,1709
11331,7863,45478,1720
11346,7860,45538,1723
11655,7857,46774,1786
11826,7847,47458,1821
11833,7832,47486,1822
12831,7823,51478,1972
13477,7822,54062,2053
14236,7816,57098,2188
14240,7808,57114,2189
14512,7803,58202,2244
14783,7799,59286,2294
17399,7797,69750,2702
17533,7796,70286,2719
17569,7794,70430,2724
17838,7783,71506,2760
22497,7778,90142,3385
22737,7773,91102,3415
23072,7772,92442,3458
23969,7767,96030,3568
45016,7754,180218,6503
45213,7750,181006,6528
47304,7721,189370,6803
48869,7709,195630,6996
52826,7699,211458,7488
53562,7694,214402,7582
53783,7658,215286,7611
90656,7655,362778,12433
91979,7653,368070,12606
93067,7647,372422,12738
141105,7641,564574,19055
141462,7624,566002,19099
141651,7620,566758,19123
143101,7618,572558,19308
145855,7612,583574,19651
147547,7609,590342,19876
148018,7606,592226,19935
153695,7601,614934,20718
210297,7599,841342,27480
210787,7598,843302,27536
212115,7556,848614,27691
215172,7552,860842,28051
215667,7551,862822,28109
215712,7545,863002,28115
222073,7542,888446,28849
222420,7539,889834,28889
230925,7531,923854,29856
231638,7528,926706,29945
231852,7524,927562,29971
237858,7506,951586,30692
240656,7505,962778,31007
248642,7490,994722,31884
248908,7488,995786,31915
250738,7484,1003106,32128
251285,7482,1005294,32192
252849,7467,1011550,32374
255489,7457,1022110,32678
256008,7454,1024186,32738
260318,7442,1041426,33255
263823,7439,1055446,33656
269376,7435,1077658,34305
274310,7428,1097394,34870
275312,7425,1101402,34987
275685,7410,1102894,35030
279608,7401,1118586,35476
331832,7401,1327478,41095
