0,813,0,0.0
17,804,222,0
25,801,254,1
30,786,274,1
81,778,478,1
93,774,526,2
110,770,594,2
138,764,706,2
183,757,886,3
229,743,1070,4
536,724,2298,10
728,717,3066,13
890,712,3714,15
996,708,4138,17
1082,698,4482,18
1257,690,5182,21
1371,689,5638,23
1449,686,5950,24
1699,681,6950,28
1906,677,7778,31
2068,675,8426,33
2071,674,8438,33
2283,672,9286,37
2522,670,10242,40
2965,669,12014,47
3200,666,12954,51
3929,665,15870,64
4180,663,16874,69
4236,661,17098,70
5265,654,21214,91
5910,644,23794,102
56351,644,225554,977
