0,1375,0,0.0
63,1341,406,9
243,1289,1126,27
550,1245,2354,51
1179,1243,4870,90
1292,1239,5322,98
1301,1189,5358,98
1509,1176,6190,112
1934,1171,7890,145
1959,1156,7990,147
2030,1147,8274,151
2330,1144,9474,170
2635,1131,10694,190
2764,1127,11210,198
2873,1119,11646,205
3304,1114,13370,234
3871,1104,15638,282
4035,1096,16294,291
4096,1091,16538,295
4186,1088,16898,300
4263,1084,17206,304
4947,1077,19942,343
5350,1051,21554,365
7390,1050,29714,475
7864,1039,31610,501
16513,1036,66206,1002
20558,1032,82386,1249
22397,1031,89742,1346
24396,1029,97738,1450
154585,1029,618490,9277
