0,2898,0,0.0
126,2823,658,26
333,2803,1486,56
605,2786,2574,85
720,2779,3034,97
774,2757,3250,103
1145,2729,4734,143
1266,2720,5218,156
1653,2713,6766,197
1679,2702,6870,200
1687,2700,6902,201
1741,2698,7118,206
1818,2693,7426,215
1819,2687,7430,215
1829,2682,7470,216
1838,2676,7506,217
1853,2666,7566,218
2060,2661,8394,240
2405,2651,9774,276
2479,2628,10070,284
2625,2625,10654,299
2791,2622,11318,316
2896,2615,11738,331
3040,2607,12314,347
3195,2598,12934,369
3484,2597,14090,411
3662,2594,14802,438
3751,2583,15158,449
3987,2579,16102,474
4283,2575,17286,505
4678,2571,18866,546
5183,2569,20886,600
5200,2568,20954,602
5500,2563,22154,634
5823,2560,23446,668
5917,2558,23822,678
6422,2556,25842,732
8234,2553,33090,935
9599,2552,38550,1094
10649,2546,42750,1211
12768,2545,51226,1441
13282,2538,53282,1494
15485,2537,62094,1740
46201,2536,184958,5047
200971,2536,804034,20626
