0,4991,0,0.0
23,4983,246,6
56,4884,378,10
278,4866,1266,38
352,4853,1562,46
529,4764,2270,73
860,4763,3594,125
962,4728,4002,142
1156,4657,4778,172
1524,4627,6250,222
1902,4625,7762,262
2114,4623,8610,284
2269,4620,9230,301
2283,4585,9286,302
2317,4582,9422,306
2687,4555,10902,344
3532,4539,14282,431
4004,4535,16170,484
4039,4516,16310,487
4868,4514,19626,571
4913,4501,19806,575
5259,4459,21190,610
5697,4447,22942,653
6779,4439,27270,759
7083,4382,28486,788
11701,4369,46958,1241
12030,4345,48274,1273
207916,4345,831814,20626
