./instances/ruiz/json/n50m8-02.json,1861,1861,1861,1861
./instances/ruiz/json/n50m8-03.json,1707,1707,1707,1707
./instances/ruiz/json/n50m8-04.json,1805,1796,1796,1797
./instances/ruiz/json/n50m8-05.json,1826,1818,1823,1826
./instances/ruiz/json/n50m8-06.json,959,959,959,959
./instances/ruiz/json/n50m8-07.json,1076,1076,1076,1087
./instances/ruiz/json/n50m8-08.json,969,969,969,969
./instances/ruiz/json/n80m2-01.json,1949,1949,1949,1949
./instances/ruiz/json/n80m2-02.json,1929,1931,1931,1932
./instances/ruiz/json/n80m2-03.json,2013,2012,1995,2021
./instances/ruiz/json/n80m2-04.json,2063,2080,2071,2088
./instances/ruiz/json/n80m2-05.json,2143,2125,2134,2134
./instances/ruiz/json/n80m2-06.json,1354,1354,1354,1354
./instances/ruiz/json/n80m2-07.json,1416,1407,1407,1418
./instances/ruiz/json/n80m2-08.json,1177,1177,1177,1177
./instances/ruiz/json/n80m4-01.json,2132,2132,2132,2132
./instances/ruiz/json/n80m4-02.json,2230,2219,2227,2223
./instances/ruiz/json/n80m4-03.json,2243,2244,2244,2244
./instances/ruiz/json/n80m4-04.json,2536,2536,2536,2505
./instances/ruiz/json/n80m4-41.json,3796,3783,3796,3784
./instances/ruiz/json/n80m4-42.json,2070,2078,2092,2102
./instances/ruiz/json/n80m4-43.json,3737,3737,3737,3731
./instances/ruiz/json/n80m4-44.json,1967,1963,1963,1967
./instances/ruiz/json/n80m8-01.json,2582,2582,2582,2578
./instances/ruiz/json/n80m8-02.json,2416,2416,2415,2416
./instances/ruiz/json/n80m8-21.json,2940,2940,2940,2932
./instances/ruiz/json/n80m8-22.json,2803,2785,2803,2785
./instances/ruiz/json/n80m8-41.json,3678,3678,3678,3678
./instances/ruiz/json/n80m8-42.json,3698,3698,3698,3698
./instances/ruiz/json/n80m8-61.json,4302,4302,4302,4302
./instances/ruiz/json/n80m8-62.json,4137,4106,4124,3993
./instances/ruiz/json/n120m2-01.json,3136,3135,3151,3152
./instances/ruiz/json/n120m2-02.json,2960,2957,2954,2983
./instances/ruiz/json/n120m2-03.json,3104,3084,3087,3088
./instances/ruiz/json/n120m2-04.json,2920,2920,2920,2920
./instances/ruiz/json/n120m2-41.json,4974,4975,4976,4976
./instances/ruiz/json/n120m2-42.json,4999,5001,5001,5002
./instances/ruiz/json/n120m2-43.json,5801,5820,5824,5836
./instances/ruiz/json/n120m2-44.json,3110,3082,3101,3109
./instances/ruiz/json/n120m4-01.json,3150,3138,3151,3166
./instances/ruiz/json/n120m4-02.json,3140,3140,3118,3145
./instances/ruiz/json/n120m4-21.json,3617,3616,3620,3632
./instances/ruiz/json/n120m4-22.json,3496,3489,3494,3506
./instances/ruiz/json/n120m4-41.json,4480,4470,4470,4463
./instances/ruiz/json/n120m4-42.json,4660,4600,4566,4636
./instances/ruiz/json/n120m4-61.json,5119,5046,4973,5089
./instances/ruiz/json/n120m4-61.json,5119,5046,4973,5036
./instances/ruiz/json/n120m8-01.json,3453,3453,3453,3453
./instances/ruiz/json/n120m8-11.json,5830,5836,5809,5850
./instances/ruiz/json/n120m8-21.json,4264,4262,4223,4223
./instances/ruiz/json/n120m8-31.json,7176,7176,7169,7176
./instances/ruiz/json/n120m8-41.json,5306,5190,5169,5137
./instances/ruiz/json/n120m8-51.json,7368,7367,7367,7341
./instances/ruiz/json/n120m8-61.json,6036,5996,5996,5996
./instances/ruiz/json/n120m8-71.json,10320,10391,10426,10419
