0,3645,7260,0
1,3627,13263,0
2,3627,16385,0
3,3627,19507,0
4,3609,22629,0
5,3609,25751,0
6,3609,28873,0
7,3609,31995,0
8,3609,35117,0
9,3609,38239,0
10,3609,41361,0
11,3609,44483,0
12,3609,47605,1
13,3609,50727,1
14,3585,53849,1
15,3585,56971,1
16,3585,60093,1
17,3569,63215,1
18,3569,66337,1
19,3569,69459,1
20,3569,72581,1
21,3569,75703,1
22,3569,78825,1
23,3569,81947,1
24,3569,85069,2
25,3569,88191,2
26,3569,91313,2
27,3569,94435,2
28,3569,97557,2
29,3569,100679,2
30,3569,103801,2
31,3569,106923,2
32,3569,110045,2
33,3569,113167,2
34,3569,116289,2
35,3569,119411,2
36,3569,122533,3
37,3569,125655,3
38,3569,128777,3
39,3569,131899,3
40,3569,135021,3
41,3569,138143,3
42,3569,141265,3
43,3569,144387,3
44,3561,147509,3
45,3561,150631,3
46,3561,153753,3
47,3561,156875,3
48,3556,159997,4
49,3552,163119,4
50,3552,166241,4
51,3549,169363,4
52,3549,172485,4
53,3549,175607,4
54,3549,178729,4
55,3549,181851,4
56,3549,184973,4
57,3549,188095,4
58,3549,191217,4
59,3549,194339,4
60,3549,197461,5
61,3549,200583,5
62,3549,203705,5
63,3549,206827,5
64,3549,209949,5
65,3549,213071,5
66,3549,216193,5
67,3549,219315,5
68,3549,222437,5
69,3549,225559,5
70,3549,228681,5
71,3549,231803,5
72,3549,234925,6
73,3549,238047,6
74,3549,241169,6
75,3549,244291,6
76,3549,247413,6
77,3538,250535,6
78,3538,253657,6
79,3538,256779,6
80,3538,259901,6
81,3538,263023,6
82,3538,266145,6
83,3528,269267,6
84,3528,272389,7
85,3528,275511,7
86,3528,278633,7
87,3528,281755,7
88,3528,284877,7
89,3528,287999,7
90,3528,291121,7
91,3528,294243,7
92,3528,297365,7
93,3528,300487,7
94,3528,303609,7
95,3528,306731,8
96,3528,309853,8
97,3528,312975,8
98,3528,316097,8
99,3528,319219,8
100,3528,322341,8
101,3528,325463,8
102,3528,328585,8
103,3528,331707,8
104,3526,334829,8
105,3524,337951,8
106,3524,341073,8
107,3524,344195,9
108,3524,347317,9
109,3524,350439,9
110,3524,353561,9
111,3524,356683,9
112,3524,359805,9
113,3511,362927,9
114,3511,366049,9
115,3511,369171,9
116,3497,372293,9
117,3497,375415,9
118,3497,378537,9
119,3497,381659,10
120,3497,384781,10
121,3497,387903,10
122,3497,391025,10
123,3497,394147,10
124,3497,397269,10
125,3497,400391,10
126,3497,403513,10
127,3497,406635,10
128,3497,409757,10
129,3497,412879,10
130,3497,416001,10
131,3497,419123,11
132,3497,422245,11
133,3497,425367,11
134,3497,428489,11
135,3497,431611,11
136,3497,434733,11
137,3497,437855,11
138,3497,440977,11
139,3497,444099,11
140,3497,447221,11
141,3497,450343,11
142,3497,453465,11
143,3497,456587,12
144,3497,459709,12
145,3497,462831,12
146,3497,465953,12
147,3497,469075,12
148,3497,472197,12
149,3497,475319,12
150,3497,478441,12
151,3497,481563,12
152,3497,484685,12
153,3497,487807,12
154,3497,490929,12
155,3497,494051,13
156,3497,497173,13
157,3497,500295,13
158,3497,503417,13
159,3497,506539,13
160,3497,509661,13
161,3497,512783,13
162,3497,515905,13
163,3497,519027,13
164,3497,522149,13
165,3497,525271,13
166,3497,528393,13
167,3497,531515,14
168,3497,534637,14
169,3497,537759,14
170,3497,540881,14
171,3497,544003,14
172,3497,547125,14
173,3497,550247,14
174,3497,553369,14
175,3497,556491,14
176,3497,559613,14
177,3497,562735,14
178,3497,565857,15
179,3497,568979,15
180,3497,572101,15
181,3497,575223,15
182,3497,578345,15
183,3497,581467,15
184,3497,584589,15
185,3497,587711,15
186,3497,590833,15
187,3497,593955,15
188,3497,597077,15
189,3497,600199,15
190,3497,603321,16
191,3497,606443,16
192,3497,609565,16
193,3497,612687,16
194,3497,615809,16
195,3497,618931,16
196,3497,622053,16
197,3497,625175,16
198,3497,628297,16
199,3497,631419,16
200,3497,634541,16
201,3497,637663,16
202,3497,640785,17
203,3497,643907,17
204,3497,647029,17
205,3497,650151,17
206,3497,653273,17
207,3497,656395,17
208,3497,659517,17
209,3497,662639,17
210,3497,665761,17
211,3497,668883,17
212,3497,672005,17
213,3497,675127,18
214,3497,678249,18
215,3497,681371,18
216,3497,684493,18
217,3497,687615,18
218,3497,690737,18
219,3497,693859,18
220,3497,696981,18
221,3497,700103,18
222,3497,703225,18
223,3497,706347,18
224,3497,709469,18
225,3497,712591,19
226,3497,715713,19
227,3497,718835,19
228,3497,721957,19
229,3497,725079,19
230,3497,728201,19
231,3497,731323,19
232,3497,734445,19
233,3497,737567,19
234,3497,740689,19
235,3497,743811,19
236,3497,746933,19
237,3497,750055,20
238,3497,753177,20
239,3497,756299,20
240,3497,759421,20
241,3497,762543,20
242,3497,765665,20
243,3497,768787,20
244,3497,771909,20
245,3497,775031,20
246,3497,778153,20
247,3497,781275,20
248,3497,784397,21
249,3497,787519,21
250,3497,790641,21
251,3497,793763,21
252,3497,796885,21
253,3497,800007,21
254,3497,803129,21
255,3497,806251,21
256,3497,809373,21
257,3497,812495,21
258,3497,815617,21
259,3497,818739,21
260,3497,821861,22
261,3497,824983,22
262,3497,828105,22
263,3497,831227,22
264,3497,834349,22
265,3497,837471,22
266,3497,840593,22
267,3497,843715,22
268,3497,846837,22
269,3497,849959,22
270,3497,853081,22
271,3497,856203,22
272,3497,859325,23
273,3497,862447,23
274,3497,865569,23
275,3497,868691,23
276,3497,871813,23
277,3497,874935,23
278,3497,878057,23
279,3497,881179,23
280,3497,884301,23
281,3497,887423,23
282,3497,890545,23
283,3497,893667,23
284,3497,896789,24
285,3497,899911,24
286,3497,903033,24
287,3497,906155,24
288,3497,909277,24
289,3497,912399,24
290,3497,915521,24
291,3497,918643,24
292,3497,921765,24
293,3497,924887,24
294,3497,928009,24
295,3497,931131,25
296,3497,934253,25
297,3497,937375,25
298,3497,940497,25
299,3497,943619,25
300,3497,946741,25
301,3497,949863,25
302,3497,952985,25
303,3497,956107,25
304,3497,959229,25
305,3497,962351,25
306,3497,965473,25
307,3497,968595,25
308,3497,971717,26
309,3497,974839,26
310,3497,977961,26
311,3497,981083,26
312,3497,984205,26
313,3497,987327,26
314,3497,990449,26
315,3497,993571,26
316,3497,996693,26
317,3497,999815,26
318,3497,1002937,26
319,3497,1006059,26
320,3497,1009181,27
321,3497,1012303,27
322,3497,1015425,27
323,3497,1018547,27
324,3497,1021669,27
325,3497,1024791,27
326,3497,1027913,27
327,3497,1031035,27
328,3497,1034157,27
329,3497,1037279,27
330,3497,1040401,27
331,3497,1043523,27
332,3497,1046645,28
333,3497,1049767,28
334,3497,1052889,28
335,3497,1056011,28
336,3497,1059133,28
337,3497,1062255,28
338,3497,1065377,28
339,3497,1068499,28
340,3497,1071621,28
341,3497,1074743,28
342,3497,1077865,28
343,3497,1080987,28
344,3497,1084109,29
345,3497,1087231,29
346,3497,1090353,29
347,3497,1093475,29
348,3497,1096597,29
349,3497,1099719,29
350,3497,1102841,29
351,3497,1105963,29
352,3497,1109085,29
353,3497,1112207,29
354,3497,1115329,29
355,3497,1118451,29
356,3497,1121573,30
357,3497,1124695,30
358,3497,1127817,30
359,3497,1130939,30
360,3497,1134061,30
361,3497,1137183,30
362,3497,1140305,30
363,3497,1143427,30
364,3497,1146549,30
365,3497,1149671,30
366,3497,1152793,30
367,3497,1155915,30
368,3497,1159037,31
369,3497,1162159,31
370,3497,1165281,31
371,3497,1168403,31
372,3497,1171525,31
373,3497,1174647,31
374,3497,1177769,31
375,3497,1180891,31
376,3497,1184013,31
377,3497,1187135,31
378,3497,1190257,31
379,3497,1193379,31
380,3497,1196501,32
381,3497,1199623,32
382,3497,1202745,32
383,3497,1205867,32
384,3497,1208989,32
385,3497,1212111,32
386,3497,1215233,32
387,3497,1218355,32
388,3497,1221477,32
389,3497,1224599,32
390,3497,1227721,32
391,3497,1230843,33
392,3497,1233965,33
393,3497,1237087,33
394,3497,1240209,33
395,3497,1243331,33
396,3497,1246453,33
397,3497,1249575,33
398,3497,1252697,33
399,3497,1255819,33
400,3497,1258941,33
401,3497,1262063,33
402,3497,1265185,33
403,3497,1268307,34
404,3497,1271429,34
405,3497,1274551,34
406,3497,1277673,34
407,3497,1280795,34
408,3497,1283917,34
409,3497,1287039,34
410,3497,1290161,34
411,3497,1293283,34
412,3497,1296405,34
413,3497,1299527,34
414,3497,1302649,35
415,3497,1305771,35
416,3497,1308893,35
417,3497,1312015,35
418,3497,1315137,35
419,3497,1318259,35
420,3497,1321381,35
421,3497,1324503,35
422,3497,1327625,35
423,3497,1330747,35
424,3497,1333869,35
425,3497,1336991,35
426,3497,1340113,36
427,3497,1343235,36
428,3497,1346357,36
429,3497,1349479,36
430,3497,1352601,36
431,3497,1355723,36
432,3497,1358845,36
433,3497,1361967,36
434,3497,1365089,36
435,3497,1368211,36
436,3497,1371333,36
437,3497,1374455,37
438,3497,1377577,37
439,3497,1380699,37
440,3497,1383821,37
441,3497,1386943,37
442,3497,1390065,37
443,3497,1393187,37
444,3497,1396309,37
445,3497,1399431,37
446,3497,1402553,37
447,3497,1405675,37
448,3497,1408797,37
449,3497,1411919,38
450,3497,1415041,38
451,3497,1418163,38
452,3497,1421285,38
453,3497,1424407,38
454,3497,1427529,38
455,3497,1430651,38
456,3497,1433773,38
457,3497,1436895,38
458,3497,1440017,38
459,3497,1443139,38
460,3497,1446261,38
461,3497,1449383,39
462,3497,1452505,39
463,3497,1455627,39
464,3497,1458749,39
465,3497,1461871,39
466,3497,1464993,39
467,3497,1468115,39
468,3497,1471237,39
469,3497,1474359,39
470,3497,1477481,39
471,3497,1480603,39
472,3497,1483725,39
473,3497,1486847,40
474,3497,1489969,40
475,3497,1493091,40
476,3497,1496213,40
477,3497,1499335,40
478,3497,1502457,40
479,3497,1505579,40
480,3497,1508701,40
481,3497,1511823,40
482,3497,1514945,40
483,3497,1518067,40
484,3497,1521189,41
485,3497,1524311,41
486,3497,1527433,41
