./instances/ruiz/json/n20m2-01.json,612,621,675,799
./instances/ruiz/json/n20m2-02.json,627,633,678,747
./instances/ruiz/json/n20m2-03.json,568,573,598,638
./instances/ruiz/json/n20m2-04.json,522,525,566,682
./instances/ruiz/json/n20m2-05.json,375,374,404,574
./instances/ruiz/json/n20m2-06.json,324,319,325,444
./instances/ruiz/json/n20m2-07.json,462,460,497,588
./instances/ruiz/json/n20m2-08.json,389,388,409,492
./instances/ruiz/json/n20m2-09.json,443,440,459,630
./instances/ruiz/json/n20m2-10.json,342,341,363,502
./instances/ruiz/json/n20m2-11.json,595,601,648,815
./instances/ruiz/json/n20m2-12.json,588,594,670,781
./instances/ruiz/json/n20m2-13.json,565,564,626,787
./instances/ruiz/json/n20m2-14.json,543,547,654,730
./instances/ruiz/json/n20m2-15.json,643,649,684,809
./instances/ruiz/json/n20m2-16.json,398,395,403,541
./instances/ruiz/json/n20m2-17.json,398,390,433,609
./instances/ruiz/json/n20m2-18.json,282,282,333,518
./instances/ruiz/json/n20m2-19.json,306,306,334,545
./instances/ruiz/json/n20m2-20.json,336,336,383,493
./instances/ruiz/json/n20m2-21.json,722,729,828,848
./instances/ruiz/json/n20m2-22.json,497,525,575,644
./instances/ruiz/json/n20m2-23.json,719,744,794,896
./instances/ruiz/json/n20m2-24.json,567,567,612,839
./instances/ruiz/json/n20m2-25.json,632,641,790,857
./instances/ruiz/json/n20m2-26.json,432,432,515,637
./instances/ruiz/json/n20m2-27.json,452,452,549,614
./instances/ruiz/json/n20m2-28.json,415,405,459,586
./instances/ruiz/json/n20m2-29.json,407,409,492,588
./instances/ruiz/json/n20m2-30.json,354,354,401,507
./instances/ruiz/json/n20m2-31.json,710,706,835,962
./instances/ruiz/json/n20m2-32.json,741,762,845,907
./instances/ruiz/json/n20m2-33.json,693,688,784,847
./instances/ruiz/json/n20m2-34.json,760,758,899,961
./instances/ruiz/json/n20m2-35.json,781,757,976,1038
./instances/ruiz/json/n20m2-36.json,428,428,529,619
./instances/ruiz/json/n20m2-37.json,564,556,651,671
./instances/ruiz/json/n20m2-38.json,377,377,393,608
./instances/ruiz/json/n20m2-39.json,518,524,620,777
./instances/ruiz/json/n20m2-40.json,443,443,564,709
./instances/ruiz/json/n20m2-41.json,411,408,432,617
./instances/ruiz/json/n20m2-42.json,939,935,956,1228
./instances/ruiz/json/n20m2-43.json,419,419,435,509
./instances/ruiz/json/n20m2-44.json,1045,1045,1077,1260
./instances/ruiz/json/n20m2-45.json,503,508,552,625
./instances/ruiz/json/n20m2-46.json,179,178,182,244
./instances/ruiz/json/n20m2-47.json,211,211,239,326
./instances/ruiz/json/n20m2-48.json,193,193,199,284
./instances/ruiz/json/n20m2-49.json,441,441,441,817
./instances/ruiz/json/n20m2-50.json,260,258,272,384
./instances/ruiz/json/n20m2-51.json,934,936,952,1181
./instances/ruiz/json/n20m2-52.json,332,335,396,496
./instances/ruiz/json/n20m2-53.json,940,949,1061,1218
./instances/ruiz/json/n20m2-54.json,878,885,947,1235
./instances/ruiz/json/n20m2-55.json,541,532,585,731
./instances/ruiz/json/n20m2-56.json,332,326,352,732
./instances/ruiz/json/n20m2-57.json,657,657,706,898
./instances/ruiz/json/n20m2-58.json,585,585,625,667
./instances/ruiz/json/n20m2-59.json,394,394,457,864
./instances/ruiz/json/n20m2-60.json,832,832,885,1151
./instances/ruiz/json/n20m2-61.json,1054,1059,1184,1316
./instances/ruiz/json/n20m2-62.json,580,563,671,736
./instances/ruiz/json/n20m2-63.json,979,975,1250,1227
./instances/ruiz/json/n20m2-64.json,1325,1324,1559,1663
./instances/ruiz/json/n20m2-65.json,1183,1237,1409,1633
./instances/ruiz/json/n20m2-66.json,765,765,1004,1011
./instances/ruiz/json/n20m2-67.json,393,385,393,521
./instances/ruiz/json/n20m2-68.json,262,262,346,402
./instances/ruiz/json/n20m2-69.json,343,353,430,475
./instances/ruiz/json/n20m2-70.json,416,416,431,753
./instances/ruiz/json/n20m2-71.json,614,611,684,802
./instances/ruiz/json/n20m2-72.json,1001,1010,1122,1330
